Date,Time,Source,Headline,Symbol,Company,Positive,Negative,Neutral
01/25/2022,6:15AM,TipRanks,Analysts’ Opinions Are Mixed on These Technology Stocks: Apple (AAPL) and Seagate Tech (STX),NASDAQ:AAPL,Apple Inc,0.02035047486424446,0.7405298352241516,0.23911970853805542
01/24/2022,5:40PM,TipRanks,Apple (AAPL) Receives a Rating Update from a Top Analyst,NASDAQ:AAPL,Apple Inc,0.11172221601009369,0.01398184522986412,0.8742959499359131
01/24/2022,6:23AM,Benzinga,Tesla's Gross Margin In Focus With Q4 Earnings As Investors Look For Apple-Like Growth Story: Munster,NASDAQ:AAPL,Apple Inc,0.1917858123779297,0.015510564669966698,0.7927036285400391
01/21/2022,12:37PM,TipRanks,"Apple: Healthy Demand Merits a Price Target Hike, According to this Analyst",NASDAQ:AAPL,Apple Inc,0.8937234282493591,0.023398682475090027,0.08287789672613144
01/19/2022,9:30AM,TipRanks,Could Macro Events Have Bitten into Apple’s Q1?,NASDAQ:AAPL,Apple Inc,0.018504561856389046,0.8300298452377319,0.15146557986736298
01/19/2022,5:08AM,TipRanks,Apple Faces Another Lawsuit over 5G Patent Licensing – Report,NASDAQ:AAPL,Apple Inc,0.012678389437496662,0.9376021027565002,0.04971950873732567
01/18/2022,1:12PM,Dow Jones News,Ericsson Sues Apple Over Patent Infringement -- Update,NASDAQ:AAPL,Apple Inc,0.015236105769872665,0.8240037560462952,0.16076014935970306
01/18/2022,9:42AM,Dow Jones News,Ericsson Sues Apple Over Patent Infringement,NASDAQ:AAPL,Apple Inc,0.01564069651067257,0.9159168601036072,0.06844249367713928
01/18/2022,4:26AM,TipRanks,Apple: Digital Key on its Way to Hyundai Cars,NASDAQ:AAPL,Apple Inc,0.10112935304641724,0.016127729788422585,0.8827429413795471
01/17/2022,7:43AM,TipRanks,Apple’s VR Headset Launch Delayed Until 2023,NASDAQ:AAPL,Apple Inc,0.01835337094962597,0.28990596532821655,0.6917406320571899
01/17/2022,3:20AM,TipRanks,Apple Abides by a Dutch Ruling – Report,NASDAQ:AAPL,Apple Inc,0.08598563075065613,0.6313017010688782,0.2827126681804657
01/13/2022,10:20PM,TipRanks,Wedbush Believes Apple (AAPL) Won’t Stop Here,NASDAQ:AAPL,Apple Inc,0.1131611317396164,0.03035200759768486,0.8564868569374084
01/13/2022,2:20PM,TipRanks,Apple Stock: Intriguing Year Ahead amid Metaverse Hype,NASDAQ:AAPL,Apple Inc,0.15174917876720428,0.6432122588157654,0.20503847301006317
01/12/2022,10:14AM,Benzinga,"This EV Stock Has A Better 6-Month Return Than Tesla, Ford, Nvidia And Apple",NASDAQ:AAPL,Apple Inc,0.942155122756958,0.011333182454109192,0.04651171341538429
01/12/2022,6:13AM,TipRanks,Apple Submits Plans for Third Party Payment Systems in App Store – Report,NASDAQ:AAPL,Apple Inc,0.031279902905225754,0.017336273565888405,0.9513838291168213
01/11/2022,6:11AM,TipRanks,Apple Provides Services Segment Update,NASDAQ:AAPL,Apple Inc,0.03915581852197647,0.014820479787886143,0.94602370262146
01/10/2022,5:04PM,ValueWalk,Apple’s Colossal Market Cap As It Hits $3 Trillion,NASDAQ:AAPL,Apple Inc,0.633213222026825,0.20844782888889313,0.15833893418312073
01/10/2022,4:57PM,TipRanks,"Apple: Huge Moat, but Valuation Leaves Little Upside",NASDAQ:AAPL,Apple Inc,0.11510157585144043,0.08509501069784164,0.7998033761978149
01/09/2022,8:10AM,TipRanks,Evercore ISI Believes Apple (AAPL) Still Has Room to Grow,NASDAQ:AAPL,Apple Inc,0.8866405487060547,0.007714908104389906,0.10564448684453964
01/07/2022,1:17PM,TipRanks,"Apple: Strong Demand Bodes Well for 2022, Says Top Analyst",NASDAQ:AAPL,Apple Inc,0.9422063231468201,0.016791492700576782,0.04100220277905464
01/06/2022,6:14AM,TipRanks,Apple Stock: Robust Demand to Drive it Higher,NASDAQ:AAPL,Apple Inc,0.9362751841545105,0.011194802820682526,0.05253005772829056
01/03/2022,4:57AM,TipRanks,Apple Secures Top Spot for Phone Sales in China – Report,NASDAQ:AAPL,Apple Inc,0.9268839955329895,0.013400492258369923,0.059715524315834045
01/02/2022,5:18PM,Benzinga,"Top 10 Most Searched Tickers On Benzinga Pro In 2021: Tesla, Apple, AMC, GameStop And More",NASDAQ:AAPL,Apple Inc,0.0578995943069458,0.015852855518460274,0.9262475371360779
01/01/2022,11:52AM,Benzinga,"Benzinga Bulls And Bears Of The Past Week: Disney, Ford, Carnival, Robinhood, Tesla, Apple And More",NASDAQ:AAPL,Apple Inc,0.027545100077986717,0.03664533421397209,0.9358095526695251
12/30/2021,8:19AM,TipRanks,Apple Issues Surprise Grants to Engineers to Shun Poaching,NASDAQ:AAPL,Apple Inc,0.612337589263916,0.01921841874718666,0.3684439957141876
12/29/2021,6:11AM,Dow Jones News,"Apple Places Foxconn's India Plant on Probation Amid Labor Issues, Bloomberg Reports",NASDAQ:AAPL,Apple Inc,0.008450936526060104,0.9637863039970398,0.027762841433286667
12/28/2021,10:14AM,TipRanks,Apple Stock: Innovations Beyond iPhone Could Spark More Upside,NASDAQ:AAPL,Apple Inc,0.2632177472114563,0.04279302433133125,0.6939892172813416
12/28/2021,2:51AM,TipRanks,Apple Shuts New York City Stores for Indoor Shopping — Report,NASDAQ:AAPL,Apple Inc,0.009716370142996311,0.9285354018211365,0.0617481991648674
12/27/2021,7:45AM,Benzinga,"CES Growing Virtual, Ford In China, Apple AR Headset Push, Bitcoin Rebound, US Holiday Sales: 5 Headlines You May Have Missed From The Weekend",NASDAQ:AAPL,Apple Inc,0.0986497700214386,0.06399375200271606,0.8373565077781677
12/27/2021,1:05AM,TipRanks,Apple Ordered to Change its In-App Payments Policies by Dutch Authorities,NASDAQ:AAPL,Apple Inc,0.011381622403860092,0.9277427196502686,0.060875702649354935
12/24/2021,11:52AM,TipRanks,Apple: Stronger than Ever as the Buyback King,NASDAQ:AAPL,Apple Inc,0.9294195175170898,0.012996132485568523,0.05758435279130936
12/24/2021,6:02AM,TipRanks,Apple Stock: Is it Worth a Bite?,NASDAQ:AAPL,Apple Inc,0.0541175901889801,0.03191731497645378,0.9139651656150818
12/22/2021,9:49AM,TipRanks,Moody’s Upgrades Apple’s Long-Term Credit Rating to ‘AAA’,NASDAQ:AAPL,Apple Inc,0.8525397777557373,0.014978442341089249,0.13248181343078613
12/16/2021,3:23AM,TipRanks,Apple Shelves Controversial CSAM Scanning Feature – Report,NASDAQ:AAPL,Apple Inc,0.13919812440872192,0.011718478985130787,0.849083423614502
12/14/2021,7:33AM,Dow Jones News,"Apple, Google Have 'Vice-Like Grip' Over Mobile Devices, UK Regulator Says -- Update",NASDAQ:AAPL,Apple Inc,0.027417343109846115,0.3115643858909607,0.6610183119773865
12/14/2021,6:54AM,Dow Jones News,"Apple, Google Have 'Vice-Like Grip' Over Mobile Devices, UK Regulator Says",NASDAQ:AAPL,Apple Inc,0.031292498111724854,0.3478301167488098,0.6208774447441101
12/13/2021,3:28PM,TipRanks,J.P. Morgan Raises Apple Price Target to Street High,NASDAQ:AAPL,Apple Inc,0.30416950583457947,0.1107696145772934,0.5850608944892883
12/11/2021,10:40AM,Benzinga,"Benzinga's Bulls And Bears Of The Past Week: Ford, Rivian Automotive, PepsiCo, Apple, DraftKings And More",NASDAQ:AAPL,Apple Inc,0.029582073912024498,0.029628735035657883,0.9407892227172852
12/11/2021,8:26AM,Benzinga,"EV Week In Review: Musk's Bizarre 'Quitting' Tweet, Lucid In Eye Of SEC Storm, Ford F-150 Lightning Reservations, Exodus Continues At Apple Car Project And More",NASDAQ:AAPL,Apple Inc,0.029551833868026733,0.38630837202072144,0.5841397643089294
12/09/2021,2:13PM,TipRanks,"Apple Stock: Looking Good, on the Breakout",NASDAQ:AAPL,Apple Inc,0.9134679436683655,0.01492448803037405,0.07160758972167969
12/09/2021,7:47AM,TipRanks,Apple Selling its Way Through Supply Impacts,NASDAQ:AAPL,Apple Inc,0.34035247564315796,0.030351459980010986,0.6292960047721863
12/08/2021,7:57PM,TipRanks,Apple Stock Gets a New Street-High Price Target,NASDAQ:AAPL,Apple Inc,0.6528411507606506,0.04334988817572594,0.30380895733833313
12/08/2021,3:45AM,TipRanks,Apple Inked $275B Deal to Fend off Regulatory Crackdown in China – Report,NASDAQ:AAPL,Apple Inc,0.8790454864501953,0.023479348048567772,0.09747521579265594
12/07/2021,4:02AM,TipRanks,Apple: Focus on Futuristic Tech Keeps Street Upbeat,NASDAQ:AAPL,Apple Inc,0.13671495020389557,0.0137919457629323,0.8494930267333984
12/06/2021,9:20AM,TipRanks,Apple Sees Demand for iPhone Drop,NASDAQ:AAPL,Apple Inc,0.7723153829574585,0.032676778733730316,0.19500786066055298
12/03/2021,1:18PM,TipRanks,Apple: Bullish Story Continues with Robust Demand,NASDAQ:AAPL,Apple Inc,0.946985125541687,0.01986606977880001,0.033148832619190216
11/30/2021,3:00AM,Business Wire,Apple Announces Third Annual Apple Music Award Winners: The Weeknd Wins Global Award for Artist of the Year; Olivia Rodrigo and H.E.R. Also Take Home Top Awards,NASDAQ:AAPL,Apple Inc,0.3581046760082245,0.030823465436697006,0.6110718250274658
11/29/2021,5:16AM,Finscreener.org,Can SNAP Find a Way out of Apple’s Privacy Rules?,NASDAQ:AAPL,Apple Inc,0.06555988639593124,0.03061244823038578,0.9038276672363281
11/29/2021,4:31AM,TipRanks,Apple Poised for High-Demand Holidays,NASDAQ:AAPL,Apple Inc,0.43972253799438477,0.09163454920053482,0.4686429798603058
11/25/2021,11:15AM,TipRanks,"Apple: Strong Competitive Position, Growth Outlook Slowing",NASDAQ:AAPL,Apple Inc,0.8579175472259521,0.007774998899549246,0.13430742919445038
11/24/2021,3:16PM,TipRanks,Apple Car to Hit the Road by 2025? This Analyst Thinks It’s Possible,NASDAQ:AAPL,Apple Inc,0.1305299550294876,0.009837674908339977,0.8596323728561401
11/24/2021,6:25AM,TipRanks,"Analysts’ Top Technology Picks: Analog Devices (ADI), Apple (AAPL)",NASDAQ:AAPL,Apple Inc,0.41783514618873596,0.013104273937642574,0.5690606236457825
11/24/2021,4:05AM,TipRanks,Goldman Sachs Remains a Hold on Apple (AAPL),NASDAQ:AAPL,Apple Inc,0.018205713480710983,0.10980526357889175,0.8719890713691711
11/23/2021,1:11PM,TipRanks,Apple (AAPL) Receives a Buy from J.P. Morgan,NASDAQ:AAPL,Apple Inc,0.702235758304596,0.011629987508058548,0.2861342132091522
11/23/2021,1:00PM,Business Wire,Apple Sues NSO Group to Curb the Abuse of State-Sponsored Spyware,NASDAQ:AAPL,Apple Inc,0.027864350005984306,0.8645423054695129,0.10759340971708298
11/23/2021,6:30AM,Dow Jones News,"Apple, Amazon Hit With More Than $225 Million of Antitrust Fines in Italy",NASDAQ:AAPL,Apple Inc,0.013133997097611427,0.9607993960380554,0.02606664039194584
11/18/2021,9:30PM,Dow Jones News,LG Electronics Rallies After Media Report on Apple Car,NASDAQ:AAPL,Apple Inc,0.10044994950294495,0.6905710697174072,0.20897890627384186
11/18/2021,3:12PM,TipRanks,"Apple: Strong iPhone 13 Demand Bodes Well for Holiday Season, Says Analyst",NASDAQ:AAPL,Apple Inc,0.9407202005386353,0.02246415615081787,0.03681565076112747
11/18/2021,3:04PM,Dow Jones News,"Apple Opts for Development of Fully Autonomous Vehicle, Bloomberg Reports",NASDAQ:AAPL,Apple Inc,0.11251101642847061,0.010220496915280819,0.8772684931755066
11/18/2021,7:01AM,TipRanks,Apple to Commence Self Service Repair Program,NASDAQ:AAPL,Apple Inc,0.08693231642246246,0.016376473009586334,0.8966912031173706
11/17/2021,9:51AM,Dow Jones News,Apple to Launch Self-Service-Repair Program in Early 2022,NASDAQ:AAPL,Apple Inc,0.20849552750587463,0.008466053754091263,0.7830383777618408
11/17/2021,9:00AM,Business Wire,Apple Announces Self Service Repair,NASDAQ:AAPL,Apple Inc,0.03774105757474899,0.08983046561479568,0.8724284172058105
11/16/2021,10:28AM,TipRanks,Apple Unveils Disney Melee Mania,NASDAQ:AAPL,Apple Inc,0.0612800270318985,0.021834969520568848,0.9168849587440491
11/14/2021,4:11AM,TipRanks,Apple Stock: Business Push Could Be a Huge Deal,NASDAQ:AAPL,Apple Inc,0.0822700709104538,0.05557101219892502,0.8621588945388794
11/12/2021,8:53PM,TipRanks,Is Apple Stock a Buy Right Now? This Is What You Need to Know,NASDAQ:AAPL,Apple Inc,0.047804977744817734,0.024345215409994125,0.9278498888015747
11/10/2021,10:00AM,Business Wire,Apple Introduces Apple Business Essentials,NASDAQ:AAPL,Apple Inc,0.040295712649822235,0.01996791921555996,0.9397363066673279
11/10/2021,7:00AM,InvestorsHub NewsWire,"Singtel in Partnership with Apple Inc, Selects Nextech AR Solutions A Metaverse Company To Showcase Augmented Reality On It's 5G Network",NASDAQ:AAPL,Apple Inc,0.658911406993866,0.007700596936047077,0.3333880305290222
11/09/2021,5:00PM,Business Wire,Alex Gorsky Joins Apple’s Board of Directors,NASDAQ:AAPL,Apple Inc,0.02637461945414543,0.04260457307100296,0.9310207962989807
10/29/2021,1:44AM,TipRanks,"Apple Drops 3.5% as Q4 Revenues Disappoint, Supply Crunch Hurts",NASDAQ:AAPL,Apple Inc,0.010354971513152122,0.9683445692062378,0.021300526335835457
10/28/2021,1:31PM,TipRanks,All Eyes on Apple Stock Ahead of Earnings Today,NASDAQ:AAPL,Apple Inc,0.02989843301475048,0.03432903811335564,0.9357724785804749
10/28/2021,6:02AM,Benzinga,"A Peek Into The Markets: US Stock Futures Edge Higher; Apple, Amazon Earnings In Focus",NASDAQ:AAPL,Apple Inc,0.8461867570877075,0.06534206867218018,0.08847112953662872
10/27/2021,8:00AM,Business Wire,"Apple Charges Forward to 2030 Carbon Neutral Goal, Adding 9 Gigawatts of Clean Power and Doubling Supplier Commitments",NASDAQ:AAPL,Apple Inc,0.8491466641426086,0.009166240692138672,0.14168711006641388
10/26/2021,7:45AM,TipRanks,Apple Q4 Earnings Preview: What to Expect,NASDAQ:AAPL,Apple Inc,0.03025934100151062,0.07065112143754959,0.8990895748138428
10/21/2021,12:00AM,Business Wire,"Apple Bağdat Caddesi opens Friday, October 22, in Istanbul",NASDAQ:AAPL,Apple Inc,0.05491884425282478,0.014470537193119526,0.9306106567382812
10/20/2021,9:04AM,TipRanks,"Apple Good for Portfolio Health, Thinks Street",NASDAQ:AAPL,Apple Inc,0.5886826515197754,0.009864230640232563,0.4014531075954437
10/19/2021,11:01AM,TipRanks,Can Apple Become an Advertising Giant? Analyst Weighs In,NASDAQ:AAPL,Apple Inc,0.17214493453502655,0.011655887588858604,0.8161991834640503
10/19/2021,8:46AM,TipRanks,Apple Stock: Services to Drive Margins Higher,NASDAQ:AAPL,Apple Inc,0.7547141313552856,0.00902595091611147,0.23625998198986053
10/18/2021,2:03PM,Dow Jones News,"Apple Launching HomePod Mini Speaker, New Line of AirPods",NASDAQ:AAPL,Apple Inc,0.25908637046813965,0.014730078168213367,0.7261835336685181
10/18/2021,1:49PM,Business Wire,Introducing M1 Pro and M1 Max: the most powerful chips Apple has ever built,NASDAQ:AAPL,Apple Inc,0.4895358085632324,0.010394382290542126,0.500069797039032
10/18/2021,1:15PM,Business Wire,Apple introduces the Apple Music Voice Plan,NASDAQ:AAPL,Apple Inc,0.05387401953339577,0.017105912789702415,0.9290200471878052
10/18/2021,1:15PM,Business Wire,Apple introduces HomePod mini in new bold and expressive colors,NASDAQ:AAPL,Apple Inc,0.22939546406269073,0.012157377786934376,0.7584471702575684
10/18/2021,7:04AM,TipRanks,"Apple: Still Tempting, Despite iPhone Production Downgrade",NASDAQ:AAPL,Apple Inc,0.8451905846595764,0.10587495565414429,0.04893447086215019
10/18/2021,3:28AM,TipRanks,Apple Threatened with Probe over New App Store Regulation in South Korea – Report,NASDAQ:AAPL,Apple Inc,0.014297756366431713,0.9273256063461304,0.058376558125019073
10/15/2021,8:12PM,StockInvest.us,Weaker technical forecast for Apple as stock downgraded to Sell Candidate.,NASDAQ:AAPL,Apple Inc,0.020954815670847893,0.9545576572418213,0.024487534537911415
10/14/2021,8:10PM,StockInvest.us,Stronger technical forecast for Apple stock price after Thursday trading.,NASDAQ:AAPL,Apple Inc,0.8943262100219727,0.0280026663094759,0.0776711031794548
10/13/2021,8:08PM,StockInvest.us,Apple stock price ended on $140.91 on Wednesday after losing 0.42%,NASDAQ:AAPL,Apple Inc,0.02081698179244995,0.9108335971832275,0.06834942102432251
10/13/2021,6:49AM,TipRanks,Apple Likely to Slash 2021 iPhone Production Targets — Report,NASDAQ:AAPL,Apple Inc,0.010499740950763226,0.9369440078735352,0.05255621671676636
10/12/2021,8:08PM,StockInvest.us,Apple stock downgraded from Hold/Accumulate to Sell Candidate after Tuesday trading session.,NASDAQ:AAPL,Apple Inc,0.011918001808226109,0.9324295520782471,0.05565253272652626
10/12/2021,4:52PM,Dow Jones News,"Apple to Cut iPhone 2021 Production Targets, Bloomberg Reports",NASDAQ:AAPL,Apple Inc,0.010349880903959274,0.9605929851531982,0.029057078063488007
10/11/2021,8:12PM,StockInvest.us,Apple stock price down 0.063% on Monday,NASDAQ:AAPL,Apple Inc,0.008391883224248886,0.9707998633384705,0.020808145403862
10/11/2021,2:20PM,TipRanks,Apple’s Chip Tech Could Provide Massive Tailwind,NASDAQ:AAPL,Apple Inc,0.04229709878563881,0.8030878901481628,0.15461502969264984
10/11/2021,9:28AM,TipRanks,Apple to Build New Regional HQ in Los Angeles – Report,NASDAQ:AAPL,Apple Inc,0.19406233727931976,0.009174643084406853,0.796763002872467
10/11/2021,3:16AM,TipRanks,Apple Asks Judge to Halt Orders Over App Store Practices – Report,NASDAQ:AAPL,Apple Inc,0.016428936272859573,0.8862860798835754,0.09728507697582245
10/08/2021,8:10PM,StockInvest.us,Apple stock upgraded from Sell Candidate to Hold/Accumulate after Friday trading session.,NASDAQ:AAPL,Apple Inc,0.8176120519638062,0.03638404980301857,0.14600391685962677
10/08/2021,1:00PM,TipRanks,"Apple Stock Remains a ‘Buy’ Despite Supply Chain Challenges, Says J.P. Morgan",NASDAQ:AAPL,Apple Inc,0.9372043609619141,0.019821885973215103,0.04297373816370964
10/07/2021,8:10PM,StockInvest.us,Green day on Thursday for Apple,NASDAQ:AAPL,Apple Inc,0.14697769284248352,0.02734389714896679,0.8256784081459045
10/06/2021,8:10PM,StockInvest.us,Apple stock downgraded from Hold/Accumulate to Sell Candidate after Wednesday trading session.,NASDAQ:AAPL,Apple Inc,0.011848103255033493,0.9302362203598022,0.057915665209293365
10/05/2021,8:10PM,StockInvest.us,Apple stock upgraded from Sell Candidate to Hold/Accumulate after Tuesday trading session.,NASDAQ:AAPL,Apple Inc,0.7660089135169983,0.04832368344068527,0.18566744029521942
10/04/2021,8:09PM,StockInvest.us,Apple stock downgraded from Buy Candidate to Sell Candidate after Monday trading session.,NASDAQ:AAPL,Apple Inc,0.013446983881294727,0.9165334105491638,0.07001963257789612
10/03/2021,7:35AM,TipRanks,New iPhone Should Keep Apple Gleaming,NASDAQ:AAPL,Apple Inc,0.5066044330596924,0.013112608343362808,0.4802829921245575
10/01/2021,8:12PM,StockInvest.us,Apple stock upgraded to Buy Candidate.,NASDAQ:AAPL,Apple Inc,0.783311128616333,0.03651224821805954,0.18017658591270447
09/30/2021,8:09PM,StockInvest.us,Apple stock downgraded to Sell Candidate,NASDAQ:AAPL,Apple Inc,0.019373318180441856,0.7005148530006409,0.2801118493080139
09/29/2021,5:42AM,StockInvest.us,Red day on Tuesday for Apple,NASDAQ:AAPL,Apple Inc,0.16073228418827057,0.14106957614421844,0.6981980800628662
09/28/2021,8:12PM,StockInvest.us,Apple stock price ended on $141.91 on Tuesday after losing 2.38%,NASDAQ:AAPL,Apple Inc,0.02161632850766182,0.9008928537368774,0.07749082148075104
09/27/2021,8:10PM,StockInvest.us,Red day on Monday for Apple stock after losing 1.05%,NASDAQ:AAPL,Apple Inc,0.03318668529391289,0.953316330909729,0.01349693164229393
09/27/2021,4:54PM,TipRanks,Apple Stock: iPhone 13 Could Be Massive Winner,NASDAQ:AAPL,Apple Inc,0.05732724070549011,0.029680006206035614,0.9129927158355713
09/24/2021,8:06PM,StockInvest.us,Apple stock price ended on $146.92 on Friday after gaining 0.0613%,NASDAQ:AAPL,Apple Inc,0.42801526188850403,0.22058288753032684,0.35140183568000793
09/24/2021,2:01AM,Dow Jones News,"Apple Insists EU Push for Universal Charger Would Repress Innovation, Create Waste -- Update",NASDAQ:AAPL,Apple Inc,0.03155447542667389,0.5282203555107117,0.4402252435684204
09/23/2021,12:58PM,Dow Jones News,UnitedHealthcare to Offer Some Members Year-Long Access to Apple Fitness+,NASDAQ:AAPL,Apple Inc,0.7073676586151123,0.0068914275616407394,0.28574085235595703
09/23/2021,11:35AM,Benzinga,"This Sushi Company Has A Better One-Year Return Than Apple, Disney, Ford And Tesla",NASDAQ:AAPL,Apple Inc,0.9429097771644592,0.011233203113079071,0.04585709795355797
09/23/2021,10:27AM,TipRanks,Apple Meeting Demand Despite iPhone 13 Supply Challenges,NASDAQ:AAPL,Apple Inc,0.16757500171661377,0.6862895488739014,0.14613543450832367
